baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison_exp_vs_contr	gene	symbol	FoldChange
CTSO	116.093467346814	1.42026641995098	0.242536380414637	5.85589022777906	4.74461544335261e-09	6.74580155947713e-08	shIFI6_Day5_vs_shIFI6_Day0	CTSO	CTSO	2.67634930064939
CTSV	2.94654602383211	3.89615279269985	1.16108405042744	3.35561649586481	0.000791882967926889	0.0029774799594051	shIFI6_Day5_vs_shIFI6_Day0	CTSV	CTSV	14.8887712771955
CTTN	64.7209283562946	1.69277996726451	0.300102955277018	5.64066410376381	1.69395534142999e-08	2.13692985939596e-07	shIFI6_Day5_vs_shIFI6_Day0	CTTN	CTTN	3.2327903883685
CTXN1	47.3623959581776	-1.38506864984589	0.305126731148509	-4.53932254520093	5.64352523020881e-06	3.90067185029138e-05	shIFI6_Day5_vs_shIFI6_Day0	CTXN1	CTXN1	0.38287128012194
CUEDC1	54.365186221858	2.55801121574993	0.343536457324482	7.44611281047765	9.61306133727236e-14	3.68784084365075e-12	shIFI6_Day5_vs_shIFI6_Day0	CUEDC1	CUEDC1	5.88895323019147
CUX2	47.2534788950562	1.19238429774311	0.349642701632465	3.41029368602841	0.000648929603465239	0.00250937752162745	shIFI6_Day5_vs_shIFI6_Day0	CUX2	CUX2	2.28530115948812
CX3CR1	181.822307753545	1.99241913390577	0.304386316363845	6.54569219046019	5.92204440949514e-11	1.26188640590926e-09	shIFI6_Day5_vs_shIFI6_Day0	CX3CR1	CX3CR1	3.97903650238212
CXCL16	46.4107745264261	1.99573665842482	0.344476973289781	5.79352703713512	6.89233834887137e-09	9.49572578215528e-08	shIFI6_Day5_vs_shIFI6_Day0	CXCL16	CXCL16	3.98819695554423
CXCL2	87.6638836272184	1.57127333489187	0.313835588490772	5.00667672027919	5.53778189300311e-07	4.8871519388359e-06	shIFI6_Day5_vs_shIFI6_Day0	CXCL2	CXCL2	2.97166880425362
CXCL3	26.8004852478422	1.12353902483109	0.38161114340898	2.94419868034873	0.00323792066622846	0.0100897508921118	shIFI6_Day5_vs_shIFI6_Day0	CXCL3	CXCL3	2.17880793255322
CXCR2	155.32286211155	2.19456203382608	0.321875135155882	6.81805394120696	9.22819959826623e-12	2.34990531565758e-10	shIFI6_Day5_vs_shIFI6_Day0	CXCR2	CXCR2	4.57750681473037
CXorf65	22.0279751163983	2.08876875309704	0.392666103276253	5.31945267408917	1.04079881865813e-07	1.08774717706012e-06	shIFI6_Day5_vs_shIFI6_Day0	CXorf65	CXorf65	4.25384879541811
CYGB	42.3462140341432	4.80971781343254	0.652103471939823	7.37569729405825	1.63487094942479e-13	6.00304176741914e-12	shIFI6_Day5_vs_shIFI6_Day0	CYGB	CYGB	28.0458968572455
CYP21A1P	7.50193288735159	2.02838092552178	0.746347466503828	2.7177434325911	0.00657287844227535	0.0183790328702073	shIFI6_Day5_vs_shIFI6_Day0	CYP21A1P	CYP21A1P	4.07946772206416
CYP26A1	72.5826094817679	-1.40918481399281	0.338698647222138	-4.16058589412844	3.17432201830636e-05	0.000179565327376684	shIFI6_Day5_vs_shIFI6_Day0	CYP26A1	CYP26A1	0.376524379554037
CYP4F12	26.3267216068949	2.15245899081666	0.836344773215793	2.57365031712978	0.010063192291125	0.0263675518249063	shIFI6_Day5_vs_shIFI6_Day0	CYP4F12	CYP4F12	4.44584912849898
CYP4F2	124.167506840295	5.0356631420661	0.770760193651729	6.53337209620024	6.43051128745413e-11	1.35444187808733e-09	shIFI6_Day5_vs_shIFI6_Day0	CYP4F2	CYP4F2	32.800891968199
CYP4F3	366.510229356106	4.52906918039268	0.611609314422905	7.40516711173074	1.30985417052155e-13	4.91942947604555e-12	shIFI6_Day5_vs_shIFI6_Day0	CYP4F3	CYP4F3	23.0879660818738
CYTH3	12.9937857688073	2.12574396355219	0.486966211733504	4.36528020288093	1.26959907027041e-05	7.99538814909586e-05	shIFI6_Day5_vs_shIFI6_Day0	CYTH3	CYTH3	4.36428090644385
DAAM1	24.9764672876376	1.2394002095881	0.354650778398644	3.49470601808453	0.000474584181352499	0.00191674681641262	shIFI6_Day5_vs_shIFI6_Day0	DAAM1	DAAM1	2.36100354801436
DACT3	68.2273268460015	1.58299762812336	0.333823773492874	4.74201585932631	2.11602054469622e-06	1.61900176559315e-05	shIFI6_Day5_vs_shIFI6_Day0	DACT3	DACT3	2.9959169433783
DAG1	438.134006267951	1.30706789559477	0.18654115305993	7.00686081411132	2.43724503691233e-12	6.98478760578535e-11	shIFI6_Day5_vs_shIFI6_Day0	DAG1	DAG1	2.47438140308129
DANCR	627.606357851736	-1.04125945415588	0.148620657379144	-7.00615562141905	2.4495544943687e-12	6.99110631024351e-11	shIFI6_Day5_vs_shIFI6_Day0	DANCR	DANCR	0.485903101359329
DBNDD1	42.8813439584068	3.08658672047401	0.352176815105853	8.76430982416115	1.87924360609966e-18	1.78691082776528e-16	shIFI6_Day5_vs_shIFI6_Day0	DBNDD1	DBNDD1	8.49483968154885
DCDC2	1.93320483275346	3.95189953717187	1.58680545837267	2.49047513437765	0.0127572422224103	0.0322657802211947	shIFI6_Day5_vs_shIFI6_Day0	DCDC2	DCDC2	15.4753436026083
DCTPP1	932.773766927003	-1.06215918968823	0.131987989233454	-8.0473927654852	8.45764195703099e-16	4.95118185740782e-14	shIFI6_Day5_vs_shIFI6_Day0	DCTPP1	DCTPP1	0.478914761838875
DCUN1D3	334.163193485088	1.07405528532703	0.183223966496074	5.86198031767881	4.57379250611284e-09	6.51418932688799e-08	shIFI6_Day5_vs_shIFI6_Day0	DCUN1D3	DCUN1D3	2.10534298644491
DDB2	2142.2394501737	2.13853122497702	0.293445002306654	7.28767301595488	3.15354197270698e-13	1.09212137791642e-11	shIFI6_Day5_vs_shIFI6_Day0	DDB2	DDB2	4.40313544874832
DDIT4	292.042122577411	2.80739406677666	0.297335615414648	9.44183582872041	3.66304371263419e-21	5.19457492007176e-19	shIFI6_Day5_vs_shIFI6_Day0	DDIT4	DDIT4	7.00018993393826
DDN	95.0948877102663	-1.0099779444518	0.273482940572522	-3.69301990953242	0.000221606665995607	0.00099168380185738	shIFI6_Day5_vs_shIFI6_Day0	DDN	DDN	0.496553838847
DDR1	789.782613347149	1.30433700607306	0.375400161868649	3.47452435710308	0.00051175990024322	0.00204331319393227	shIFI6_Day5_vs_shIFI6_Day0	DDR1	DDR1	2.46970205599176
DDX11L9	21.5645184317591	-1.6225696450533	0.619840126750129	-2.61772282081924	0.0088518675105376	0.0236308374794456	shIFI6_Day5_vs_shIFI6_Day0	DDX11L9	DDX11L9	0.324756510880781
DDX3Y	228.40999098973	2.31799809715597	0.757011641161848	3.06203758451898	0.0021983584775079	0.00722393067419197	shIFI6_Day5_vs_shIFI6_Day0	DDX3Y	DDX3Y	4.9863982002813
DENND2D	354.439661156366	1.28765592125303	0.238952139630439	5.38876079220091	7.09451582558665e-08	7.67289844384618e-07	shIFI6_Day5_vs_shIFI6_Day0	DENND2D	DENND2D	2.44131071009945
DENND5B	12.9175343733356	5.14649605615374	0.728574253924773	7.06379072336137	1.62020701213275e-12	4.78499198376727e-11	shIFI6_Day5_vs_shIFI6_Day0	DENND5B	DENND5B	35.4200920471771
DEPDC1	196.571368345285	-1.8532365828661	0.453106808031078	-4.09006563136653	4.31251140460097e-05	0.000234515082994003	shIFI6_Day5_vs_shIFI6_Day0	DEPDC1	DEPDC1	0.276770755663679
DEPDC1B	386.904467036458	-1.41080765558408	0.223811079593699	-6.30356485543624	2.90876412603046e-10	5.45600568679601e-09	shIFI6_Day5_vs_shIFI6_Day0	DEPDC1B	DEPDC1B	0.376101077424749
DHH	5.04272643003676	2.01797999627913	0.665400271350005	3.03273094882412	0.00242351571087983	0.00786980403305541	shIFI6_Day5_vs_shIFI6_Day0	DHH	DHH	4.05016307138456
DHRS13	282.081449360277	-1.13215000769689	0.161028888004853	-7.03072611209219	2.05461467030186e-12	5.97145076439322e-11	shIFI6_Day5_vs_shIFI6_Day0	DHRS13	DHRS13	0.456235303639184
DHRS3	191.367692216007	4.08397663909805	0.482985443159469	8.45569301712812	2.7743462067659e-17	2.10748103267254e-15	shIFI6_Day5_vs_shIFI6_Day0	DHRS3	DHRS3	16.958969923278
DHRS9	43.6077792516415	2.34510980614771	0.542592998384485	4.32204214416705	1.54591649928635e-05	9.51021930189248e-05	shIFI6_Day5_vs_shIFI6_Day0	DHRS9	DHRS9	5.08099063889194
DIRAS1	8.31434894761993	3.06127880905161	0.654584562063166	4.67667431600106	2.91564763243557e-06	2.17615261132328e-05	shIFI6_Day5_vs_shIFI6_Day0	DIRAS1	DIRAS1	8.34712172129404
DKFZP434A062	29.3263803264136	-1.15048710256107	0.374894344253699	-3.06883024562918	0.00214898663330141	0.00709144034459542	shIFI6_Day5_vs_shIFI6_Day0	DKFZP434A062	DKFZP434A062	0.450473110693106
DKFZP434F142	5.64304852227838	2.66734379244476	0.85733545268437	3.11120202027473	0.00186327419456226	0.00627576996325739	shIFI6_Day5_vs_shIFI6_Day0	DKFZP434F142	DKFZP434F142	6.35258508026911
DKFZp667F0711	11.8340578848621	1.60998402202869	0.537225684532284	2.99684856547833	0.0027278618392053	0.00872728683702109	shIFI6_Day5_vs_shIFI6_Day0	DKFZp667F0711	DKFZp667F0711	3.05248461120504
DLC1	278.357426492105	5.28690761139117	0.561797339523401	9.41070247124399	4.92832011277157e-21	6.645152938942e-19	shIFI6_Day5_vs_shIFI6_Day0	DLC1	DLC1	39.0407161239955
DLEU2	66.4228346539997	-1.32804308202962	0.287493074920258	-4.61939155368518	3.84866969682103e-06	2.77921933769561e-05	shIFI6_Day5_vs_shIFI6_Day0	DLEU2	DLEU2	0.398308153612482
DLG2	8.76264513855121	1.78337902882376	0.643545800896768	2.77117654460437	0.00558541342533201	0.0160181399663026	shIFI6_Day5_vs_shIFI6_Day0	DLG2	DLG2	3.44231477809744
DLG3	148.077685710727	1.60912044453572	0.222652914955732	7.2270351585365	4.93652335263655e-13	1.62411618301743e-11	shIFI6_Day5_vs_shIFI6_Day0	DLG3	DLG3	3.05065798247425
DLGAP1-AS3	1.91125710369845	3.79852772923499	1.59258684616337	2.38513066862623	0.0170730559267883	0.0413321221480012	shIFI6_Day5_vs_shIFI6_Day0	DLGAP1-AS3	DLGAP1-AS3	13.9146019089569
DLGAP5	471.310406495775	-1.58800256986131	0.415613581435859	-3.8208630343	0.000132985494772911	0.000632989406543513	shIFI6_Day5_vs_shIFI6_Day0	DLGAP5	DLGAP5	0.332631667755476
DLX1	6.60738407232217	5.69357624979382	1.14506506045313	4.9722731453711	6.61723822646311e-07	5.71110014823285e-06	shIFI6_Day5_vs_shIFI6_Day0	DLX1	DLX1	51.753203046459
DLX2	7.64014755252705	5.58732975228599	1.16265158602907	4.80567851919334	1.54227550718998e-06	1.2244417033434e-05	shIFI6_Day5_vs_shIFI6_Day0	DLX2	DLX2	48.078825632878
DLX3	90.1240730673091	-1.39593029104442	0.237018924133053	-5.88953095686486	3.87293256687891e-09	5.60825182439772e-08	shIFI6_Day5_vs_shIFI6_Day0	DLX3	DLX3	0.379999574691335
DMD	187.041100672984	1.65987234399537	0.300709108989681	5.5198605375547	3.39268816969301e-08	3.97379534092234e-07	shIFI6_Day5_vs_shIFI6_Day0	DMD	DMD	3.15988563449955
DMGDH	12.7242658122488	2.53156488321138	0.521638824052974	4.85309905336779	1.21546941981499e-06	9.91297568465871e-06	shIFI6_Day5_vs_shIFI6_Day0	DMGDH	DMGDH	5.78198506863094
DMPK	10.2766857661858	3.05096359207088	0.694852242643103	4.39080916032669	1.12929623967218e-05	7.23400433902158e-05	shIFI6_Day5_vs_shIFI6_Day0	DMPK	DMPK	8.28765295818832
DMTN	123.648931900183	2.80205329220851	0.285966447464705	9.79853866441571	1.14226169294523e-22	2.13525055101693e-20	shIFI6_Day5_vs_shIFI6_Day0	DMTN	DMTN	6.97432353847516
DMWD	29.0384786950154	1.25303369247217	0.389642449703825	3.21585518575972	0.00130056442612498	0.00460191112276961	shIFI6_Day5_vs_shIFI6_Day0	DMWD	DMWD	2.38342081053138
DNAH10	32.5311182791083	2.51368473527038	0.422705816139408	5.94665282400885	2.73681017543052e-09	4.13791612002133e-08	shIFI6_Day5_vs_shIFI6_Day0	DNAH10	DNAH10	5.71076783764339
DNAH11	3.33358267060212	2.63176726797338	0.957836171210096	2.74761733486062	0.00600300253697429	0.0170140233861521	shIFI6_Day5_vs_shIFI6_Day0	DNAH11	DNAH11	6.19784754545527
DNAH12	41.2133803318689	4.26339633049171	0.616769203265913	6.9124662968193	4.76299186272371e-12	1.27607843879161e-10	shIFI6_Day5_vs_shIFI6_Day0	DNAH12	DNAH12	19.2048172516989
DNAH2	7.78895501436453	4.00971838345539	0.833431273345092	4.81109662151484	1.50104426074615e-06	1.19401248013898e-05	shIFI6_Day5_vs_shIFI6_Day0	DNAH2	DNAH2	16.1081441566504
DNAH3	22.1600337854134	3.57063934850674	0.72600532780364	4.91819992466016	8.7343682224369e-07	7.39476877298441e-06	shIFI6_Day5_vs_shIFI6_Day0	DNAH3	DNAH3	11.8814528141843
DNAH5	4.59530171077764	1.93489594203361	0.812876505344715	2.38030737671903	0.0172982021682245	0.041784937689764	shIFI6_Day5_vs_shIFI6_Day0	DNAH5	DNAH5	3.82350548059099
DNAH8	4.87943167384055	4.84315512668225	1.21272981643192	3.99359779982299	6.50782178521819e-05	0.00033770873301842	shIFI6_Day5_vs_shIFI6_Day0	DNAH8	DNAH8	28.703507305748
DNAJB5	8.00053370415449	2.06256869308177	0.73740986746836	2.79704514961656	0.0051572325880144	0.0149834821746444	shIFI6_Day5_vs_shIFI6_Day0	DNAJB5	DNAJB5	4.17729402438972
DNM1	489.464638682205	-1.08285825422664	0.178381559159023	-6.07046075464166	1.27543783576832e-09	2.09390742498891e-08	shIFI6_Day5_vs_shIFI6_Day0	DNM1	DNM1	0.472092590716152
DNM1P35	19.3880390821676	1.46637475904024	0.448677848162093	3.26821296180971	0.00108228895889506	0.00391719546178742	shIFI6_Day5_vs_shIFI6_Day0	DNM1P35	DNM1P35	2.76326659796438
DNM3	90.4457334706603	1.61084341551455	0.312230742799207	5.15914416714076	2.48081233377442e-07	2.36850626178695e-06	shIFI6_Day5_vs_shIFI6_Day0	DNM3	DNM3	3.05430347575977
DNTT	11.2106032025075	-1.58899765361326	0.556255791186766	-2.8565952548973	0.00428211494835227	0.0127951776953269	shIFI6_Day5_vs_shIFI6_Day0	DNTT	DNTT	0.332402317661244
DOC2A	34.7853029032504	-1.75855950780741	0.376464617663643	-4.67124777547785	2.993755491538e-06	2.22536275805694e-05	shIFI6_Day5_vs_shIFI6_Day0	DOC2A	DOC2A	0.295543109931489
DOCK6	65.2573056789057	2.69520197526759	0.356991229593302	7.54977083985526	4.36024754538962e-14	1.77980327845308e-12	shIFI6_Day5_vs_shIFI6_Day0	DOCK6	DOCK6	6.47644436197557
DOCK9	10.4675770832258	2.68078487916613	0.692896030202233	3.8689569030778	0.000109301957855875	0.000533536263124375	shIFI6_Day5_vs_shIFI6_Day0	DOCK9	DOCK9	6.4120464610999
DOK2	313.846874148858	1.47782160182688	0.157172945397983	9.40251897732676	5.32721431850688e-21	7.12460776743399e-19	shIFI6_Day5_vs_shIFI6_Day0	DOK2	DOK2	2.78527852311029
DPEP3	6.11188463162338	2.83291537269286	0.772240608462874	3.66843616050146	0.000244038610851359	0.00107885921755035	shIFI6_Day5_vs_shIFI6_Day0	DPEP3	DPEP3	7.12512523859556
DPF1	8.02093818036164	2.82202147019189	0.681214956356816	4.14262993473346	3.43345727030085e-05	0.000192175474979412	shIFI6_Day5_vs_shIFI6_Day0	DPF1	DPF1	7.07152548618963
DPF3	45.9352206398933	1.97053779007451	0.378571350321986	5.20519523835734	1.93792749046947e-07	1.89192327704586e-06	shIFI6_Day5_vs_shIFI6_Day0	DPF3	DPF3	3.91914184747801
DPM3	192.630936953733	-1.55869316654978	0.212794475053845	-7.32487610947308	2.39119516922272e-13	8.45917430832554e-12	shIFI6_Day5_vs_shIFI6_Day0	DPM3	DPM3	0.339458433564331
DPY19L1	128.322128619974	1.07076814069488	0.426840565476309	2.50859039018471	0.0121213951334335	0.0309239524029989	shIFI6_Day5_vs_shIFI6_Day0	DPY19L1	DPY19L1	2.10055147575421
DPY19L2	297.51305969227	-1.23722389624974	0.174110350259301	-7.10597557472693	1.19475544409402e-12	3.66674012226617e-11	shIFI6_Day5_vs_shIFI6_Day0	DPY19L2	DPY19L2	0.424188114695329
DPYSL3	73.1700702252461	1.25527801782838	0.2526364858447	4.96871231259931	6.73989773335808e-07	5.81086570826732e-06	shIFI6_Day5_vs_shIFI6_Day0	DPYSL3	DPYSL3	2.38713145933787
DQX1	13.2073668907478	4.92726424632694	0.939067532620955	5.24697540396786	1.54616531440326e-07	1.54710580425387e-06	shIFI6_Day5_vs_shIFI6_Day0	DQX1	DQX1	30.4266637253097
DSCAML1	6.94427028109172	2.87420065391081	0.838747593992214	3.42677663041677	0.000610791275732087	0.0023837524284206	shIFI6_Day5_vs_shIFI6_Day0	DSCAML1	DSCAML1	7.33196883645876
DTX1	1.70169304152234	4.35751921851446	1.67858112003896	2.59595390803235	0.00943287181198788	0.0249190206049784	shIFI6_Day5_vs_shIFI6_Day0	DTX1	DTX1	20.4995341305902
DTX4	55.2010969277053	2.2930354007634	0.3901647456599	5.87709532004258	4.17527812878867e-09	5.98286805039841e-08	shIFI6_Day5_vs_shIFI6_Day0	DTX4	DTX4	4.90086158318753
DUOX1	9.78381187651437	1.73924446879486	0.679121579168388	2.56102076880643	0.0104365116949355	0.027237921209216	shIFI6_Day5_vs_shIFI6_Day0	DUOX1	DUOX1	3.33860281247285
DUOX2	2.83628784584355	2.72893465243716	1.02586298141648	2.66013561447468	0.00781091942467573	0.0212520053813953	shIFI6_Day5_vs_shIFI6_Day0	DUOX2	DUOX2	6.62965893552616
DUSP16	279.512839152106	1.33319168805458	0.257864936586374	5.17011620774589	2.33948469682674e-07	2.24205686499463e-06	shIFI6_Day5_vs_shIFI6_Day0	DUSP16	DUSP16	2.51959471125264
DUSP4	70.9627177250894	5.13472079242106	0.470866363619633	10.9048366779686	1.09289351660348e-27	4.85894549949386e-25	shIFI6_Day5_vs_shIFI6_Day0	DUSP4	DUSP4	35.1321701859442
DUSP5P1	9.5771952623229	-1.5900602550524	0.65847840336322	-2.41474928703974	0.0157460438870697	0.0386485261029987	shIFI6_Day5_vs_shIFI6_Day0	DUSP5P1	DUSP5P1	0.33215758046724
DUSP6	1831.19076687336	1.50278528872446	0.195692814264228	7.67930746141436	1.59950920495887e-14	7.0541357698588e-13	shIFI6_Day5_vs_shIFI6_Day0	DUSP6	DUSP6	2.83389300321012
DUSP8	193.748456490694	6.01915655987683	0.966028358653583	6.23082801447582	4.63976256389454e-10	8.42167173166723e-09	shIFI6_Day5_vs_shIFI6_Day0	DUSP8	DUSP8	64.8554792824838
DYNC1LI2	496.340441031264	1.14367723938227	0.187853619464041	6.08812991011435	1.14237162830523e-09	1.89054459613894e-08	shIFI6_Day5_vs_shIFI6_Day0	DYNC1LI2	DYNC1LI2	2.20943461823824
DYNC2H1	54.836209717064	3.09133694392489	0.427122543686	7.23758787641397	4.56734812342859e-13	1.51477573851614e-11	shIFI6_Day5_vs_shIFI6_Day0	DYNC2H1	DYNC2H1	8.52285592247824
DYNLL1	1067.52133735473	-1.0346696327601	0.127554346621946	-8.11159839050192	4.99581841329755e-16	3.04374862587944e-14	shIFI6_Day5_vs_shIFI6_Day0	DYNLL1	DYNLL1	0.488127645463833
DYNLT3	5.55766391708286	2.20468559444213	0.94294704346156	2.33807996931485	0.0193831001031271	0.0458515957285649	shIFI6_Day5_vs_shIFI6_Day0	DYNLT3	DYNLT3	4.60974068004247
DZIP1L	35.0659582442627	-1.73479307849215	0.434456150878641	-3.99302225318647	6.52364434596853e-05	0.000338209736814316	shIFI6_Day5_vs_shIFI6_Day0	DZIP1L	DZIP1L	0.300452102253138
E2F2	1385.7299408572	1.22158456023905	0.226759057286872	5.38714781607875	7.15845598480711e-08	7.73188450098995e-07	shIFI6_Day5_vs_shIFI6_Day0	E2F2	E2F2	2.33202711025693
E2F7	1065.13704638492	1.11777098898688	0.34097708894345	3.27814104006344	0.00104493171236302	0.00380458757600081	shIFI6_Day5_vs_shIFI6_Day0	E2F7	E2F7	2.17011423609381
E2F8	423.271564218161	1.36031189114558	0.263052066026816	5.17126480583091	2.32514792494845e-07	2.23154512050187e-06	shIFI6_Day5_vs_shIFI6_Day0	E2F8	E2F8	2.56740677373706
EBF1	13.1324241632618	2.95583534166483	0.644361475205757	4.58723163224643	4.49162248076214e-06	3.1834205001524e-05	shIFI6_Day5_vs_shIFI6_Day0	EBF1	EBF1	7.75880970015416
EBF3	160.026121525497	4.64265146104345	0.533725572832536	8.69857413127954	3.36080230198766e-18	3.08855854009481e-16	shIFI6_Day5_vs_shIFI6_Day0	EBF3	EBF3	24.9791323559352
ECHDC3	21.2493459868559	-1.017617484337	0.435184742067401	-2.33835745137267	0.0193687130089421	0.0458288442643043	shIFI6_Day5_vs_shIFI6_Day0	ECHDC3	ECHDC3	0.493931374156083
EDA	11.1381590405751	8.3021489275507	1.54080227246939	5.38819878182367	7.11673148875752e-08	7.69186813338116e-07	shIFI6_Day5_vs_shIFI6_Day0	EDA	EDA	315.642777034307
EDA2R	366.915816923628	2.18292932931448	0.416004011985724	5.24737566566879	1.54281101731975e-07	1.5456297950615e-06	shIFI6_Day5_vs_shIFI6_Day0	EDA2R	EDA2R	4.5407459738483
EDN2	11.9582966908205	6.18596883746938	1.16579414954233	5.30622738147888	1.11917336669237e-07	1.15788691082323e-06	shIFI6_Day5_vs_shIFI6_Day0	EDN2	EDN2	72.8051619593232
EFCAB4A	45.9373436029618	2.78166212220752	0.472878637281512	5.88240174730403	4.04355381074846e-09	5.81946283349188e-08	shIFI6_Day5_vs_shIFI6_Day0	EFCAB4A	EFCAB4A	6.87644124541268
EFCAB5	42.9723313481225	1.05786096063153	0.303385644039364	3.48685239863977	0.000488741014750007	0.00196379816625247	shIFI6_Day5_vs_shIFI6_Day0	EFCAB5	EFCAB5	2.0818425486524
EFCC1	1077.74677325419	-1.05398873870042	0.159917669362015	-6.59082103250547	4.37400893891453e-11	9.61931110229198e-10	shIFI6_Day5_vs_shIFI6_Day0	EFCC1	EFCC1	0.481634706509757
EFHB	5.63960655515435	1.67954918217695	0.67444363275605	2.49027361310186	0.0127644786044146	0.0322791196068594	shIFI6_Day5_vs_shIFI6_Day0	EFHB	EFHB	3.20327838357998
EFNA1	174.157714922742	-1.3532505449172	0.187841754511548	-7.20420520153316	5.83833875671529e-13	1.86849557486316e-11	shIFI6_Day5_vs_shIFI6_Day0	EFNA1	EFNA1	0.391409168346928
EFNB2	32.3665706970637	3.15710299922776	0.423583961418635	7.45331100038404	9.10263646656979e-14	3.50675339285885e-12	shIFI6_Day5_vs_shIFI6_Day0	EFNB2	EFNB2	8.92036658438907
EGR2	18.1528593815057	1.9801112103221	0.700888433832037	2.82514465176154	0.00472592755456533	0.0138973021581337	shIFI6_Day5_vs_shIFI6_Day0	EGR2	EGR2	3.94523492516464
EIF4A2	2646.38592815855	-1.23612137920975	0.151349765324004	-8.1673161274053	3.15325823817264e-16	1.99504223145923e-14	shIFI6_Day5_vs_shIFI6_Day0	EIF4A2	EIF4A2	0.424512405939768
EIF5AL1	64.1088186891953	1.65136743782154	0.627668311414159	2.63095556648534	0.00851451673469012	0.0229049550753315	shIFI6_Day5_vs_shIFI6_Day0	EIF5AL1	EIF5AL1	3.14131242893963
ELF3	5.29796932189793	3.85467814235803	0.977280938082746	3.94428868112401	8.00371956643469e-05	0.000405220200925725	shIFI6_Day5_vs_shIFI6_Day0	ELF3	ELF3	14.4668422048656
ELL2	81.0878063456313	2.02954394627835	0.438609413979692	4.6272238615752	3.7059986768197e-06	2.68917857228425e-05	shIFI6_Day5_vs_shIFI6_Day0	ELL2	ELL2	4.08275768868542
ELL3	20.9054798849961	-1.53764348770042	0.497857173563157	-3.08852331421786	0.00201153909728101	0.00671390150255928	shIFI6_Day5_vs_shIFI6_Day0	ELL3	ELL3	0.344447619423696
ELMSAN1	2011.23633437689	1.00931294665568	0.132161988798664	7.63693824397024	2.22448129595332e-14	9.50460190089148e-13	shIFI6_Day5_vs_shIFI6_Day0	ELMSAN1	ELMSAN1	2.01295224540127
ELOVL7	40.0799611200046	3.02286864363281	0.412183782600145	7.33378840031961	2.23736257015609e-13	7.96636672707091e-12	shIFI6_Day5_vs_shIFI6_Day0	ELOVL7	ELOVL7	8.12782107787522
EMP3	562.745931860006	1.178140005919	0.195579584117541	6.02383940652491	1.70327375786979e-09	2.69671350500078e-08	shIFI6_Day5_vs_shIFI6_Day0	EMP3	EMP3	2.26284851250994
EMR2	2517.01904105134	1.15917876617619	0.114301762060674	10.1413901700034	3.61912082937598e-24	8.88575188704998e-22	shIFI6_Day5_vs_shIFI6_Day0	EMR2	EMR2	2.23330263818922
EMR4P	7.30927794602105	7.58468354455935	1.23962140983889	6.11854836029743	9.44316254493879e-10	1.58348648179657e-08	shIFI6_Day5_vs_shIFI6_Day0	EMR4P	EMR4P	191.962878914944
ENAH	1.67557493139838	4.29473224075272	1.58909556502785	2.70262678675179	0.00687939420578118	0.0190900868227227	shIFI6_Day5_vs_shIFI6_Day0	ENAH	ENAH	19.6265166838866
ENDOU	7.60116453694006	1.80951907973131	0.681963768080731	2.65339474679701	0.00796866184259401	0.0215990257555893	shIFI6_Day5_vs_shIFI6_Day0	ENDOU	ENDOU	3.50525421915306
ENO1-AS1	3.45243626312517	2.47847829121421	1.03281148732795	2.39973927635763	0.0164067530703787	0.039983864890034	shIFI6_Day5_vs_shIFI6_Day0	ENO1-AS1	ENO1-AS1	5.57309324290363
ENPP2	47.0556632511827	2.22219401611247	0.297533992253749	7.46870634605439	8.09870425532486e-14	3.14206804245505e-12	shIFI6_Day5_vs_shIFI6_Day0	ENPP2	ENPP2	4.66602493202715
ENPP3	35.8125586859902	3.4880017760422	0.430298908976358	8.10599725744097	5.23146251250627e-16	3.15229151394609e-14	shIFI6_Day5_vs_shIFI6_Day0	ENPP3	ENPP3	11.2200078176183
ENTPD3	4.75598370369056	6.85450962203666	1.36986503967752	5.0037846236665	5.62155628294899e-07	4.95046043118367e-06	shIFI6_Day5_vs_shIFI6_Day0	ENTPD3	ENTPD3	115.721219524862
EPAS1	201.393221007525	1.37990058729222	0.249736233938459	5.52543203495355	3.28675796882432e-08	3.86746556417455e-07	shIFI6_Day5_vs_shIFI6_Day0	EPAS1	EPAS1	2.60250437227557
EPB41L1	28.1890744069593	1.29163772330043	0.407518685240025	3.16951779165577	0.00152692109705253	0.00527796849054721	shIFI6_Day5_vs_shIFI6_Day0	EPB41L1	EPB41L1	2.44805797314649
EPB42	1.93798058511263	4.79476560310763	1.50879002450547	3.17788792690302	0.00148352083266157	0.00515067912564012	shIFI6_Day5_vs_shIFI6_Day0	EPB42	EPB42	27.7567279440237
EPHA1	25.1085087783072	1.57627063629848	0.425852281652117	3.7014493152021	0.000214371481834971	0.000964579457895524	shIFI6_Day5_vs_shIFI6_Day0	EPHA1	EPHA1	2.98198011312971
EPHA2	398.068511823963	4.96273005125906	0.716866520990523	6.92280906688439	4.42774379030343e-12	1.19796686431729e-10	shIFI6_Day5_vs_shIFI6_Day0	EPHA2	EPHA2	31.1839126894478
EPHB3	36.154136088114	1.12639805073348	0.451496949450865	2.49480766615027	0.0126025419521313	0.0319580414849022	shIFI6_Day5_vs_shIFI6_Day0	EPHB3	EPHB3	2.18313001349811
EPN2	4.81715260257272	3.485581428356	1.0111900539169	3.4470092094502	0.000566829259567498	0.00223444555952201	shIFI6_Day5_vs_shIFI6_Day0	EPN2	EPN2	11.2012002717217
